r_over_rs,D_GR,D_SSZ,delta,z_GR,z_SSZ
3.7876,1.0,1.0,0.0,0.0,0.0
3.7883,1.0,1.0,0.0,0.0,0.0
3.789,1.0,1.0,0.0,0.0,0.0
3.7897,1.0,1.0,0.0,0.0,0.0
3.7904,1.0,1.0,0.0,0.0,0.0
3.7911,1.0,1.0,0.0,0.0,0.0
3.7918,1.0,1.0,0.0,0.0,0.0
3.7925,1.0,1.0,0.0,0.0,0.0
3.7932,1.0,1.0,0.0,0.0,0.0
3.7939,1.0,1.0,0.0,0.0,0.0
3.7946,1.0,1.0,0.0,0.0,0.0
3.7953,1.0,1.0,0.0,0.0,0.0
3.796,1.0,1.0,0.0,0.0,0.0
3.7967,1.0,1.0,0.0,0.0,0.0
3.7974,1.0,1.0,0.0,0.0,0.0
3.7981,1.0,1.0,0.0,0.0,0.0
3.7988,1.0,1.0,0.0,0.0,0.0
3.7995,1.0,1.0,0.0,0.0,0.0
3.8002,1.0,1.0,0.0,0.0,0.0
3.8009,1.0,1.0,0.0,0.0,0.0
3.8016,1.0,1.0,0.0,0.0,0.0
3.8023,1.0,1.0,0.0,0.0,0.0
3.803,1.0,1.0,0.0,0.0,0.0
3.8037,1.0,1.0,0.0,0.0,0.0
3.8044,1.0,1.0,0.0,0.0,0.0
3.8051,1.0,1.0,0.0,0.0,0.0
3.8058,1.0,1.0,0.0,0.0,0.0
3.8064999999999998,1.0,1.0,0.0,0.0,0.0
3.8072,1.0,1.0,0.0,0.0,0.0
3.8079,1.0,1.0,0.0,0.0,0.0
3.8085999999999998,1.0,1.0,0.0,0.0,0.0
3.8093,1.0,1.0,0.0,0.0,0.0
3.81,1.0,1.0,0.0,0.0,0.0
3.8107,1.0,1.0,0.0,0.0,0.0
3.8114,1.0,1.0,0.0,0.0,0.0
3.8121,1.0,1.0,0.0,0.0,0.0
3.8128,1.0,1.0,0.0,0.0,0.0
3.8135,1.0,1.0,0.0,0.0,0.0
3.8142,1.0,1.0,0.0,0.0,0.0
3.8149,1.0,1.0,0.0,0.0,0.0
3.8156,1.0,1.0,0.0,0.0,0.0
3.8163,1.0,1.0,0.0,0.0,0.0
3.817,1.0,1.0,0.0,0.0,0.0
3.8177,1.0,1.0,0.0,0.0,0.0
3.8184,1.0,1.0,0.0,0.0,0.0
3.8191,1.0,1.0,0.0,0.0,0.0
3.8198,1.0,1.0,0.0,0.0,0.0
3.8205,1.0,1.0,0.0,0.0,0.0
3.8212,1.0,1.0,0.0,0.0,0.0
3.8219,1.0,1.0,0.0,0.0,0.0
3.8226,1.0,1.0,0.0,0.0,0.0
3.8233,1.0,1.0,0.0,0.0,0.0
3.824,1.0,1.0,0.0,0.0,0.0
3.8247,1.0,1.0,0.0,0.0,0.0
3.8254,1.0,1.0,0.0,0.0,0.0
3.8261,1.0,1.0,0.0,0.0,0.0
3.8268,1.0,1.0,0.0,0.0,0.0
3.8275,1.0,1.0,0.0,0.0,0.0
3.8282,1.0,1.0,0.0,0.0,0.0
3.8289,1.0,1.0,0.0,0.0,0.0
3.8296,1.0,1.0,0.0,0.0,0.0
3.8303,1.0,1.0,0.0,0.0,0.0
3.831,1.0,1.0,0.0,0.0,0.0
3.8317,1.0,1.0,0.0,0.0,0.0
3.8324,1.0,1.0,0.0,0.0,0.0
3.8331,1.0,1.0,0.0,0.0,0.0
3.8338,1.0,1.0,0.0,0.0,0.0
3.8345,1.0,1.0,0.0,0.0,0.0
3.8352,1.0,1.0,0.0,0.0,0.0
3.8359,1.0,1.0,0.0,0.0,0.0
3.8366,1.0,1.0,0.0,0.0,0.0
3.8373,1.0,1.0,0.0,0.0,0.0
3.838,1.0,1.0,0.0,0.0,0.0
3.8387,1.0,1.0,0.0,0.0,0.0
3.8394,1.0,1.0,0.0,0.0,0.0
3.8401,1.0,1.0,0.0,0.0,0.0
3.8407999999999998,1.0,1.0,0.0,0.0,0.0
3.8415,1.0,1.0,0.0,0.0,0.0
3.8422,1.0,1.0,0.0,0.0,0.0
3.8428999999999998,1.0,1.0,0.0,0.0,0.0
3.8436,1.0,1.0,0.0,0.0,0.0
3.8443,1.0,1.0,0.0,0.0,0.0
3.845,1.0,1.0,0.0,0.0,0.0
3.8457,1.0,1.0,0.0,0.0,0.0
3.8464,1.0,1.0,0.0,0.0,0.0
3.8471,1.0,1.0,0.0,0.0,0.0
3.8478,1.0,1.0,0.0,0.0,0.0
3.8485,1.0,1.0,0.0,0.0,0.0
3.8492,1.0,1.0,0.0,0.0,0.0
3.8499,1.0,1.0,0.0,0.0,0.0
3.8506,1.0,1.0,0.0,0.0,0.0
3.8513,1.0,1.0,0.0,0.0,0.0
3.852,1.0,1.0,0.0,0.0,0.0
3.8527,1.0,1.0,0.0,0.0,0.0
3.8534,1.0,1.0,0.0,0.0,0.0
3.8541,1.0,1.0,0.0,0.0,0.0
3.8548,1.0,1.0,0.0,0.0,0.0
3.8555,1.0,1.0,0.0,0.0,0.0
3.8562,1.0,1.0,0.0,0.0,0.0
3.8569,1.0,1.0,0.0,0.0,0.0
3.8576,1.0,1.0,0.0,0.0,0.0
3.8583,1.0,1.0,0.0,0.0,0.0
3.859,1.0,1.0,0.0,0.0,0.0
3.8597,1.0,1.0,0.0,0.0,0.0
3.8604,1.0,1.0,0.0,0.0,0.0
3.8611,1.0,1.0,0.0,0.0,0.0
3.8618,1.0,1.0,0.0,0.0,0.0
3.8625,1.0,1.0,0.0,0.0,0.0
3.8632,1.0,1.0,0.0,0.0,0.0
3.8639,1.0,1.0,0.0,0.0,0.0
3.8646,1.0,1.0,0.0,0.0,0.0
3.8653,1.0,1.0,0.0,0.0,0.0
3.866,1.0,1.0,0.0,0.0,0.0
3.8667,1.0,1.0,0.0,0.0,0.0
3.8674,1.0,1.0,0.0,0.0,0.0
3.8681,1.0,1.0,0.0,0.0,0.0
3.8688,1.0,1.0,0.0,0.0,0.0
3.8695,1.0,1.0,0.0,0.0,0.0
3.8702,1.0,1.0,0.0,0.0,0.0
3.8709,1.0,1.0,0.0,0.0,0.0
3.8716,1.0,1.0,0.0,0.0,0.0
3.8723,1.0,1.0,0.0,0.0,0.0
3.8729999999999998,1.0,1.0,0.0,0.0,0.0
3.8737,1.0,1.0,0.0,0.0,0.0
3.8744,1.0,1.0,0.0,0.0,0.0
3.8750999999999998,1.0,1.0,0.0,0.0,0.0
3.8758,1.0,1.0,0.0,0.0,0.0
3.8765,1.0,1.0,0.0,0.0,0.0
3.8771999999999998,1.0,1.0,0.0,0.0,0.0
3.8779,1.0,1.0,0.0,0.0,0.0
3.8786,1.0,1.0,0.0,0.0,0.0
3.8793,1.0,1.0,0.0,0.0,0.0
3.88,1.0,1.0,0.0,0.0,0.0
3.8807,1.0,1.0,0.0,0.0,0.0
3.8814,1.0,1.0,0.0,0.0,0.0
3.8821,1.0,1.0,0.0,0.0,0.0
3.8828,1.0,1.0,0.0,0.0,0.0
3.8835,1.0,1.0,0.0,0.0,0.0
3.8842,1.0,1.0,0.0,0.0,0.0
3.8849,1.0,1.0,0.0,0.0,0.0
3.8856,1.0,1.0,0.0,0.0,0.0
3.8863,1.0,1.0,0.0,0.0,0.0
3.887,1.0,1.0,0.0,0.0,0.0
3.8877,1.0,1.0,0.0,0.0,0.0
3.8884,1.0,1.0,0.0,0.0,0.0
3.8891,1.0,1.0,0.0,0.0,0.0
3.8898,1.0,1.0,0.0,0.0,0.0
3.8905,1.0,1.0,0.0,0.0,0.0
3.8912,1.0,1.0,0.0,0.0,0.0
3.8919,1.0,1.0,0.0,0.0,0.0
3.8926,1.0,1.0,0.0,0.0,0.0
3.8933,1.0,1.0,0.0,0.0,0.0
3.894,1.0,1.0,0.0,0.0,0.0
3.8947,1.0,1.0,0.0,0.0,0.0
3.8954,1.0,1.0,0.0,0.0,0.0
3.8961,1.0,1.0,0.0,0.0,0.0
3.8968,1.0,1.0,0.0,0.0,0.0
3.8975,1.0,1.0,0.0,0.0,0.0
3.8982,1.0,1.0,0.0,0.0,0.0
3.8989,1.0,1.0,0.0,0.0,0.0
3.8996,1.0,1.0,0.0,0.0,0.0
3.9003,1.0,1.0,0.0,0.0,0.0
3.901,1.0,1.0,0.0,0.0,0.0
3.9017,1.0,1.0,0.0,0.0,0.0
3.9024,1.0,1.0,0.0,0.0,0.0
3.9031,1.0,1.0,0.0,0.0,0.0
3.9038,1.0,1.0,0.0,0.0,0.0
3.9045,1.0,1.0,0.0,0.0,0.0
3.9052,1.0,1.0,0.0,0.0,0.0
3.9059,1.0,1.0,0.0,0.0,0.0
3.9066,1.0,1.0,0.0,0.0,0.0
3.9072999999999998,1.0,1.0,0.0,0.0,0.0
3.908,1.0,1.0,0.0,0.0,0.0
3.9087,1.0,1.0,0.0,0.0,0.0
3.9093999999999998,1.0,1.0,0.0,0.0,0.0
3.9101,1.0,1.0,0.0,0.0,0.0
3.9108,1.0,1.0,0.0,0.0,0.0
3.9114999999999998,1.0,1.0,0.0,0.0,0.0
3.9122,1.0,1.0,0.0,0.0,0.0
3.9129,1.0,1.0,0.0,0.0,0.0
3.9136,1.0,1.0,0.0,0.0,0.0
3.9143,1.0,1.0,0.0,0.0,0.0
3.915,1.0,1.0,0.0,0.0,0.0
3.9157,1.0,1.0,0.0,0.0,0.0
3.9164,1.0,1.0,0.0,0.0,0.0
3.9171,1.0,1.0,0.0,0.0,0.0
3.9178,1.0,1.0,0.0,0.0,0.0
3.9185,1.0,1.0,0.0,0.0,0.0
3.9192,1.0,1.0,0.0,0.0,0.0
3.9199,1.0,1.0,0.0,0.0,0.0
3.9206,1.0,1.0,0.0,0.0,0.0
3.9213,1.0,1.0,0.0,0.0,0.0
3.922,1.0,1.0,0.0,0.0,0.0
3.9227,1.0,1.0,0.0,0.0,0.0
3.9234,1.0,1.0,0.0,0.0,0.0
3.9241,1.0,1.0,0.0,0.0,0.0
3.9248,1.0,1.0,0.0,0.0,0.0
3.9255,1.0,1.0,0.0,0.0,0.0
3.9262,1.0,1.0,0.0,0.0,0.0
3.9269,1.0,1.0,0.0,0.0,0.0
3.9276,1.0,1.0,0.0,0.0,0.0
3.9283,1.0,1.0,0.0,0.0,0.0
3.929,1.0,1.0,0.0,0.0,0.0
3.9297,1.0,1.0,0.0,0.0,0.0
3.9304,1.0,1.0,0.0,0.0,0.0
3.9311,1.0,1.0,0.0,0.0,0.0
3.9318,1.0,1.0,0.0,0.0,0.0
3.9325,1.0,1.0,0.0,0.0,0.0
3.9332,1.0,1.0,0.0,0.0,0.0
3.9339,1.0,1.0,0.0,0.0,0.0
3.9346,1.0,1.0,0.0,0.0,0.0
3.9353,1.0,1.0,0.0,0.0,0.0
3.936,1.0,1.0,0.0,0.0,0.0
3.9367,1.0,1.0,0.0,0.0,0.0
3.9374,1.0,1.0,0.0,0.0,0.0
3.9381,1.0,1.0,0.0,0.0,0.0
3.9388,1.0,1.0,0.0,0.0,0.0
3.9395,1.0,1.0,0.0,0.0,0.0
3.9402,1.0,1.0,0.0,0.0,0.0
3.9409,1.0,1.0,0.0,0.0,0.0
3.9415999999999998,1.0,1.0,0.0,0.0,0.0
3.9423,1.0,1.0,0.0,0.0,0.0
3.943,1.0,1.0,0.0,0.0,0.0
3.9436999999999998,1.0,1.0,0.0,0.0,0.0
3.9444,1.0,1.0,0.0,0.0,0.0
3.9451,1.0,1.0,0.0,0.0,0.0
3.9458,1.0,1.0,0.0,0.0,0.0
3.9465,1.0,1.0,0.0,0.0,0.0
3.9472,1.0,1.0,0.0,0.0,0.0
3.9479,1.0,1.0,0.0,0.0,0.0
3.9486,1.0,1.0,0.0,0.0,0.0
3.9493,1.0,1.0,0.0,0.0,0.0
3.95,1.0,1.0,0.0,0.0,0.0
3.9507,1.0,1.0,0.0,0.0,0.0
3.9514,1.0,1.0,0.0,0.0,0.0
3.9521,1.0,1.0,0.0,0.0,0.0
3.9528,1.0,1.0,0.0,0.0,0.0
3.9535,1.0,1.0,0.0,0.0,0.0
3.9542,1.0,1.0,0.0,0.0,0.0
3.9549,1.0,1.0,0.0,0.0,0.0
3.9556,1.0,1.0,0.0,0.0,0.0
3.9563,1.0,1.0,0.0,0.0,0.0
3.957,1.0,1.0,0.0,0.0,0.0
3.9577,1.0,1.0,0.0,0.0,0.0
3.9584,1.0,1.0,0.0,0.0,0.0
3.9591,1.0,1.0,0.0,0.0,0.0
3.9598,1.0,1.0,0.0,0.0,0.0
3.9605,1.0,1.0,0.0,0.0,0.0
3.9612,1.0,1.0,0.0,0.0,0.0
3.9619,1.0,1.0,0.0,0.0,0.0
3.9626,1.0,1.0,0.0,0.0,0.0
3.9633,1.0,1.0,0.0,0.0,0.0
3.964,1.0,1.0,0.0,0.0,0.0
3.9647,1.0,1.0,0.0,0.0,0.0
3.9654,1.0,1.0,0.0,0.0,0.0
3.9661,1.0,1.0,0.0,0.0,0.0
3.9668,1.0,1.0,0.0,0.0,0.0
3.9675,1.0,1.0,0.0,0.0,0.0
3.9682,1.0,1.0,0.0,0.0,0.0
3.9689,1.0,1.0,0.0,0.0,0.0
3.9696,1.0,1.0,0.0,0.0,0.0
3.9703,1.0,1.0,0.0,0.0,0.0
3.971,1.0,1.0,0.0,0.0,0.0
3.9717,1.0,1.0,0.0,0.0,0.0
3.9724,1.0,1.0,0.0,0.0,0.0
3.9731,1.0,1.0,0.0,0.0,0.0
3.9737999999999998,1.0,1.0,0.0,0.0,0.0
3.9745,1.0,1.0,0.0,0.0,0.0
3.9752,1.0,1.0,0.0,0.0,0.0
3.9758999999999998,1.0,1.0,0.0,0.0,0.0
3.9766,1.0,1.0,0.0,0.0,0.0
3.9773,1.0,1.0,0.0,0.0,0.0
3.9779999999999998,1.0,1.0,0.0,0.0,0.0
3.9787,1.0,1.0,0.0,0.0,0.0
3.9794,1.0,1.0,0.0,0.0,0.0
3.9801,1.0,1.0,0.0,0.0,0.0
3.9808,1.0,1.0,0.0,0.0,0.0
3.9815,1.0,1.0,0.0,0.0,0.0
3.9822,1.0,1.0,0.0,0.0,0.0
3.9829,1.0,1.0,0.0,0.0,0.0
3.9836,1.0,1.0,0.0,0.0,0.0
3.9843,1.0,1.0,0.0,0.0,0.0
3.985,1.0,1.0,0.0,0.0,0.0
3.9857,1.0,1.0,0.0,0.0,0.0
3.9864,1.0,1.0,0.0,0.0,0.0
3.9871,1.0,1.0,0.0,0.0,0.0
3.9878,1.0,1.0,0.0,0.0,0.0
3.9885,1.0,1.0,0.0,0.0,0.0
3.9892,1.0,1.0,0.0,0.0,0.0
3.9899,1.0,1.0,0.0,0.0,0.0
3.9906,1.0,1.0,0.0,0.0,0.0
3.9913,1.0,1.0,0.0,0.0,0.0
3.992,1.0,1.0,0.0,0.0,0.0
3.9927,1.0,1.0,0.0,0.0,0.0
3.9934,1.0,1.0,0.0,0.0,0.0
3.9941,1.0,1.0,0.0,0.0,0.0
3.9948,1.0,1.0,0.0,0.0,0.0
3.9955,1.0,1.0,0.0,0.0,0.0
3.9962,1.0,1.0,0.0,0.0,0.0
3.9969,1.0,1.0,0.0,0.0,0.0
3.9976,1.0,1.0,0.0,0.0,0.0
3.9983,1.0,1.0,0.0,0.0,0.0
3.999,1.0,1.0,0.0,0.0,0.0
3.9997,1.0,1.0,0.0,0.0,0.0
4.0004,1.0,1.0,0.0,0.0,0.0
4.0011,1.0,1.0,0.0,0.0,0.0
4.001799999999999,1.0,1.0,0.0,0.0,0.0
4.0024999999999995,1.0,1.0,0.0,0.0,0.0
4.0032,1.0,1.0,0.0,0.0,0.0
4.0039,1.0,1.0,0.0,0.0,0.0
4.0046,1.0,1.0,0.0,0.0,0.0
4.0053,1.0,1.0,0.0,0.0,0.0
4.006,1.0,1.0,0.0,0.0,0.0
4.0067,1.0,1.0,0.0,0.0,0.0
4.0074000000000005,1.0,1.0,0.0,0.0,0.0
4.0081,1.0,1.0,0.0,0.0,0.0
4.0088,1.0,1.0,0.0,0.0,0.0
4.0095,1.0,1.0,0.0,0.0,0.0
4.010199999999999,1.0,1.0,0.0,0.0,0.0
4.0108999999999995,1.0,1.0,0.0,0.0,0.0
4.0116,1.0,1.0,0.0,0.0,0.0
4.0123,1.0,1.0,0.0,0.0,0.0
4.013,1.0,1.0,0.0,0.0,0.0
4.0137,1.0,1.0,0.0,0.0,0.0
4.0144,1.0,1.0,0.0,0.0,0.0
4.0151,1.0,1.0,0.0,0.0,0.0
4.0158000000000005,1.0,1.0,0.0,0.0,0.0
4.016500000000001,1.0,1.0,0.0,0.0,0.0
4.0172,1.0,1.0,0.0,0.0,0.0
4.0179,1.0,1.0,0.0,0.0,0.0
4.0186,1.0,1.0,0.0,0.0,0.0
4.019299999999999,1.0,1.0,0.0,0.0,0.0
4.02,1.0,1.0,0.0,0.0,0.0
4.0207,1.0,1.0,0.0,0.0,0.0
4.0214,1.0,1.0,0.0,0.0,0.0
4.0221,1.0,1.0,0.0,0.0,0.0
4.0228,1.0,1.0,0.0,0.0,0.0
4.0235,1.0,1.0,0.0,0.0,0.0
4.0242,1.0,1.0,0.0,0.0,0.0
4.024900000000001,1.0,1.0,0.0,0.0,0.0
4.0256,1.0,1.0,0.0,0.0,0.0
4.0263,1.0,1.0,0.0,0.0,0.0
4.027,1.0,1.0,0.0,0.0,0.0
4.027699999999999,1.0,1.0,0.0,0.0,0.0
4.0283999999999995,1.0,1.0,0.0,0.0,0.0
4.0291,1.0,1.0,0.0,0.0,0.0
4.0298,1.0,1.0,0.0,0.0,0.0
4.0305,1.0,1.0,0.0,0.0,0.0
4.0312,1.0,1.0,0.0,0.0,0.0
4.0319,1.0,1.0,0.0,0.0,0.0
4.0326,1.0,1.0,0.0,0.0,0.0
4.0333000000000006,1.0,1.0,0.0,0.0,0.0
4.034,1.0,1.0,0.0,0.0,0.0
4.0347,1.0,1.0,0.0,0.0,0.0
4.0354,1.0,1.0,0.0,0.0,0.0
4.036099999999999,1.0,1.0,0.0,0.0,0.0
4.0367999999999995,1.0,1.0,0.0,0.0,0.0
4.0375,1.0,1.0,0.0,0.0,0.0
4.0382,1.0,1.0,0.0,0.0,0.0
4.0389,1.0,1.0,0.0,0.0,0.0
4.0396,1.0,1.0,0.0,0.0,0.0
4.0403,1.0,1.0,0.0,0.0,0.0
4.041,1.0,1.0,0.0,0.0,0.0
4.0417000000000005,1.0,1.0,0.0,0.0,0.0
4.0424,1.0,1.0,0.0,0.0,0.0
4.0431,1.0,1.0,0.0,0.0,0.0
4.0438,1.0,1.0,0.0,0.0,0.0
4.044499999999999,1.0,1.0,0.0,0.0,0.0
4.0451999999999995,1.0,1.0,0.0,0.0,0.0
4.0459,1.0,1.0,0.0,0.0,0.0
4.0466,1.0,1.0,0.0,0.0,0.0
4.0473,1.0,1.0,0.0,0.0,0.0
4.048,1.0,1.0,0.0,0.0,0.0
4.0487,1.0,1.0,0.0,0.0,0.0
4.0494,1.0,1.0,0.0,0.0,0.0
4.0501000000000005,1.0,1.0,0.0,0.0,0.0
4.050800000000001,1.0,1.0,0.0,0.0,0.0
4.0515,1.0,1.0,0.0,0.0,0.0
4.0522,1.0,1.0,0.0,0.0,0.0
4.0529,1.0,1.0,0.0,0.0,0.0
4.053599999999999,1.0,1.0,0.0,0.0,0.0
4.0543,1.0,1.0,0.0,0.0,0.0
4.055,1.0,1.0,0.0,0.0,0.0
4.0557,1.0,1.0,0.0,0.0,0.0
4.0564,1.0,1.0,0.0,0.0,0.0
4.0571,1.0,1.0,0.0,0.0,0.0
4.0578,1.0,1.0,0.0,0.0,0.0
4.0585,1.0,1.0,0.0,0.0,0.0
4.059200000000001,1.0,1.0,0.0,0.0,0.0
4.0599,1.0,1.0,0.0,0.0,0.0
4.0606,1.0,1.0,0.0,0.0,0.0
4.0613,1.0,1.0,0.0,0.0,0.0
4.061999999999999,1.0,1.0,0.0,0.0,0.0
4.0626999999999995,1.0,1.0,0.0,0.0,0.0
4.0634,1.0,1.0,0.0,0.0,0.0
4.0641,1.0,1.0,0.0,0.0,0.0
4.0648,1.0,1.0,0.0,0.0,0.0
4.0655,1.0,1.0,0.0,0.0,0.0
4.0662,1.0,1.0,0.0,0.0,0.0
4.0669,1.0,1.0,0.0,0.0,0.0
4.0676000000000005,1.0,1.0,0.0,0.0,0.0
4.0683,1.0,1.0,0.0,0.0,0.0
4.069,1.0,1.0,0.0,0.0,0.0
4.0697,1.0,1.0,0.0,0.0,0.0
4.070399999999999,1.0,1.0,0.0,0.0,0.0
4.0710999999999995,1.0,1.0,0.0,0.0,0.0
4.0718,1.0,1.0,0.0,0.0,0.0
4.0725,1.0,1.0,0.0,0.0,0.0
4.0732,1.0,1.0,0.0,0.0,0.0
4.0739,1.0,1.0,0.0,0.0,0.0
4.0746,1.0,1.0,0.0,0.0,0.0
4.0753,1.0,1.0,0.0,0.0,0.0
4.0760000000000005,1.0,1.0,0.0,0.0,0.0
4.0767,1.0,1.0,0.0,0.0,0.0
4.0774,1.0,1.0,0.0,0.0,0.0
4.0781,1.0,1.0,0.0,0.0,0.0
4.078799999999999,1.0,1.0,0.0,0.0,0.0
4.0794999999999995,1.0,1.0,0.0,0.0,0.0
4.0802,1.0,1.0,0.0,0.0,0.0
4.0809,1.0,1.0,0.0,0.0,0.0
4.0816,1.0,1.0,0.0,0.0,0.0
4.0823,1.0,1.0,0.0,0.0,0.0
4.083,1.0,1.0,0.0,0.0,0.0
4.0837,1.0,1.0,0.0,0.0,0.0
4.0844000000000005,1.0,1.0,0.0,0.0,0.0
4.085100000000001,1.0,1.0,0.0,0.0,0.0
4.0858,1.0,1.0,0.0,0.0,0.0
4.0865,1.0,1.0,0.0,0.0,0.0
4.0872,1.0,1.0,0.0,0.0,0.0
4.087899999999999,1.0,1.0,0.0,0.0,0.0
4.0886,1.0,1.0,0.0,0.0,0.0
4.0893,1.0,1.0,0.0,0.0,0.0
4.09,1.0,1.0,0.0,0.0,0.0
4.0907,1.0,1.0,0.0,0.0,0.0
4.0914,1.0,1.0,0.0,0.0,0.0
4.0921,1.0,1.0,0.0,0.0,0.0
4.0928,1.0,1.0,0.0,0.0,0.0
4.093500000000001,1.0,1.0,0.0,0.0,0.0
4.0942,1.0,1.0,0.0,0.0,0.0
4.0949,1.0,1.0,0.0,0.0,0.0
4.0956,1.0,1.0,0.0,0.0,0.0
4.096299999999999,1.0,1.0,0.0,0.0,0.0
4.0969999999999995,1.0,1.0,0.0,0.0,0.0
4.0977,1.0,1.0,0.0,0.0,0.0
4.0984,1.0,1.0,0.0,0.0,0.0
4.0991,1.0,1.0,0.0,0.0,0.0
4.0998,1.0,1.0,0.0,0.0,0.0
4.1005,1.0,1.0,0.0,0.0,0.0
4.1012,1.0,1.0,0.0,0.0,0.0
4.1019000000000005,1.0,1.0,0.0,0.0,0.0
4.1026,1.0,1.0,0.0,0.0,0.0
4.1033,1.0,1.0,0.0,0.0,0.0
4.104,1.0,1.0,0.0,0.0,0.0
4.104699999999999,1.0,1.0,0.0,0.0,0.0
4.1053999999999995,1.0,1.0,0.0,0.0,0.0
4.1061,1.0,1.0,0.0,0.0,0.0
4.1068,1.0,1.0,0.0,0.0,0.0
4.1075,1.0,1.0,0.0,0.0,0.0
4.1082,1.0,1.0,0.0,0.0,0.0
4.1089,1.0,1.0,0.0,0.0,0.0
4.1096,1.0,1.0,0.0,0.0,0.0
4.1103000000000005,1.0,1.0,0.0,0.0,0.0
4.111,1.0,1.0,0.0,0.0,0.0
4.1117,1.0,1.0,0.0,0.0,0.0
4.1124,1.0,1.0,0.0,0.0,0.0
4.113099999999999,1.0,1.0,0.0,0.0,0.0
4.1137999999999995,1.0,1.0,0.0,0.0,0.0
4.1145,1.0,1.0,0.0,0.0,0.0
4.1152,1.0,1.0,0.0,0.0,0.0
4.1159,1.0,1.0,0.0,0.0,0.0
4.1166,1.0,1.0,0.0,0.0,0.0
4.1173,1.0,1.0,0.0,0.0,0.0
4.118,1.0,1.0,0.0,0.0,0.0
4.1187000000000005,1.0,1.0,0.0,0.0,0.0
4.119400000000001,1.0,1.0,0.0,0.0,0.0
4.1201,1.0,1.0,0.0,0.0,0.0
4.1208,1.0,1.0,0.0,0.0,0.0
4.1215,1.0,1.0,0.0,0.0,0.0
4.122199999999999,1.0,1.0,0.0,0.0,0.0
4.1229,1.0,1.0,0.0,0.0,0.0
4.1236,1.0,1.0,0.0,0.0,0.0
4.1243,1.0,1.0,0.0,0.0,0.0
4.125,1.0,1.0,0.0,0.0,0.0
4.1257,1.0,1.0,0.0,0.0,0.0
4.1264,1.0,1.0,0.0,0.0,0.0
4.1271,1.0,1.0,0.0,0.0,0.0
4.127800000000001,1.0,1.0,0.0,0.0,0.0
4.1285,1.0,1.0,0.0,0.0,0.0
4.1292,1.0,1.0,0.0,0.0,0.0
4.1299,1.0,1.0,0.0,0.0,0.0
4.130599999999999,1.0,1.0,0.0,0.0,0.0
4.1312999999999995,1.0,1.0,0.0,0.0,0.0
4.132,1.0,1.0,0.0,0.0,0.0
4.1327,1.0,1.0,0.0,0.0,0.0
4.1334,1.0,1.0,0.0,0.0,0.0
4.1341,1.0,1.0,0.0,0.0,0.0
4.1348,1.0,1.0,0.0,0.0,0.0
4.1355,1.0,1.0,0.0,0.0,0.0
4.1362000000000005,1.0,1.0,0.0,0.0,0.0
4.1369,1.0,1.0,0.0,0.0,0.0
4.1376,1.0,1.0,0.0,0.0,0.0
4.1383,1.0,1.0,0.0,0.0,0.0
4.138999999999999,1.0,1.0,0.0,0.0,0.0
4.1396999999999995,1.0,1.0,0.0,0.0,0.0
4.1404,1.0,1.0,0.0,0.0,0.0
4.1411,1.0,1.0,0.0,0.0,0.0
4.1418,1.0,1.0,0.0,0.0,0.0
4.1425,1.0,1.0,0.0,0.0,0.0
4.1432,1.0,1.0,0.0,0.0,0.0
4.1439,1.0,1.0,0.0,0.0,0.0
4.1446000000000005,1.0,1.0,0.0,0.0,0.0
4.1453,1.0,1.0,0.0,0.0,0.0
4.146,1.0,1.0,0.0,0.0,0.0
4.1467,1.0,1.0,0.0,0.0,0.0
4.147399999999999,1.0,1.0,0.0,0.0,0.0
4.1480999999999995,1.0,1.0,0.0,0.0,0.0
4.1488,1.0,1.0,0.0,0.0,0.0
4.1495,1.0,1.0,0.0,0.0,0.0
4.1502,1.0,1.0,0.0,0.0,0.0
4.1509,1.0,1.0,0.0,0.0,0.0
4.1516,1.0,1.0,0.0,0.0,0.0
4.1523,1.0,1.0,0.0,0.0,0.0
4.1530000000000005,1.0,1.0,0.0,0.0,0.0
4.153700000000001,1.0,1.0,0.0,0.0,0.0
4.1544,1.0,1.0,0.0,0.0,0.0
4.1551,1.0,1.0,0.0,0.0,0.0
4.1558,1.0,1.0,0.0,0.0,0.0
4.156499999999999,1.0,1.0,0.0,0.0,0.0
4.1572,1.0,1.0,0.0,0.0,0.0
4.1579,1.0,1.0,0.0,0.0,0.0
4.1586,1.0,1.0,0.0,0.0,0.0
4.1593,1.0,1.0,0.0,0.0,0.0
4.16,1.0,1.0,0.0,0.0,0.0
4.1607,1.0,1.0,0.0,0.0,0.0
4.1614,1.0,1.0,0.0,0.0,0.0
4.162100000000001,1.0,1.0,0.0,0.0,0.0
4.1628,1.0,1.0,0.0,0.0,0.0
4.1635,1.0,1.0,0.0,0.0,0.0
4.1642,1.0,1.0,0.0,0.0,0.0
4.164899999999999,1.0,1.0,0.0,0.0,0.0
4.1655999999999995,1.0,1.0,0.0,0.0,0.0
4.1663,1.0,1.0,0.0,0.0,0.0
4.167,1.0,1.0,0.0,0.0,0.0
4.1677,1.0,1.0,0.0,0.0,0.0
4.1684,1.0,1.0,0.0,0.0,0.0
4.1691,1.0,1.0,0.0,0.0,0.0
4.1698,1.0,1.0,0.0,0.0,0.0
4.1705000000000005,1.0,1.0,0.0,0.0,0.0
4.1712,1.0,1.0,0.0,0.0,0.0
