r_over_rs,D_GR,D_SSZ,Xi
2.543385846,0.778988653,0.504113895,0.983678708
2.544386097,0.779087856,0.504107188,0.983705101
2.545386347,0.779186968,0.504100491,0.983731452
2.546386597,0.779285990,0.504093806,0.983757761
2.547386847,0.779384922,0.504087132,0.983784026
2.548387097,0.779483763,0.504080468,0.983810250
2.549387347,0.779582514,0.504073816,0.983836431
2.550387597,0.779681176,0.504067175,0.983862569
2.551387847,0.779779747,0.504060544,0.983888666
2.552388097,0.779878229,0.504053924,0.983914720
2.553388347,0.779976621,0.504047316,0.983940732
2.554388597,0.780074924,0.504040718,0.983966702
2.555388847,0.780173137,0.504034131,0.983992630
2.556389097,0.780271262,0.504027554,0.984018516
2.557389347,0.780369297,0.504020989,0.984044360
2.558389597,0.780467243,0.504014434,0.984070162
2.559389847,0.780565100,0.504007890,0.984095923
2.560390098,0.780662869,0.504001357,0.984121642
2.561390348,0.780760549,0.503994835,0.984147319
2.562390598,0.780858141,0.503988323,0.984172955
2.563390848,0.780955644,0.503981822,0.984198549
2.564391098,0.781053059,0.503975332,0.984224102
2.565391348,0.781150386,0.503968852,0.984249614
2.566391598,0.781247625,0.503962383,0.984275084
2.567391848,0.781344776,0.503955925,0.984300513
2.568392098,0.781441839,0.503949477,0.984325902
2.569392348,0.781538815,0.503943040,0.984351249
2.570392598,0.781635704,0.503936613,0.984376555
2.571392848,0.781732504,0.503930197,0.984401820
2.572393098,0.781829218,0.503923791,0.984427044
2.573393348,0.781925845,0.503917396,0.984452228
2.574393598,0.782022384,0.503911012,0.984477370
2.575393848,0.782118837,0.503904638,0.984502472
2.576394099,0.782215203,0.503898274,0.984527534
2.577394349,0.782311482,0.503891921,0.984552555
2.578394599,0.782407674,0.503885579,0.984577535
2.579394849,0.782503781,0.503879246,0.984602476
2.580395099,0.782599801,0.503872925,0.984627375
2.581395349,0.782695734,0.503866613,0.984652235
2.582395599,0.782791582,0.503860312,0.984677054
2.583395849,0.782887344,0.503854021,0.984701833
2.584396099,0.782983020,0.503847741,0.984726573
2.585396349,0.783078610,0.503841471,0.984751272
2.586396599,0.783174115,0.503835211,0.984775931
2.587396849,0.783269534,0.503828962,0.984800550
2.588397099,0.783364868,0.503822722,0.984825130
2.589397349,0.783460116,0.503816493,0.984849669
2.590397599,0.783555280,0.503810274,0.984874169
2.591397849,0.783650358,0.503804066,0.984898630
2.592398100,0.783745352,0.503797867,0.984923051
2.593398350,0.783840260,0.503791679,0.984947432
2.594398600,0.783935085,0.503785501,0.984971774
2.595398850,0.784029824,0.503779333,0.984996077
2.596399100,0.784124479,0.503773175,0.985020340
2.597399350,0.784219050,0.503767028,0.985044564
2.598399600,0.784313537,0.503760890,0.985068749
2.599399850,0.784407939,0.503754763,0.985092895
2.600400100,0.784502258,0.503748645,0.985117001
2.601400350,0.784596493,0.503742538,0.985141069
2.602400600,0.784690644,0.503736440,0.985165098
2.603400850,0.784784711,0.503730353,0.985189088
2.604401100,0.784878695,0.503724276,0.985213039
2.605401350,0.784972595,0.503718208,0.985236951
2.606401600,0.785066412,0.503712151,0.985260825
2.607401850,0.785160146,0.503706103,0.985284660
2.608402101,0.785253797,0.503700066,0.985308457
2.609402351,0.785347365,0.503694038,0.985332215
2.610402601,0.785440850,0.503688020,0.985355935
2.611402851,0.785534253,0.503682012,0.985379616
2.612403101,0.785627572,0.503676014,0.985403259
2.613403351,0.785720810,0.503670026,0.985426864
2.614403601,0.785813964,0.503664047,0.985450431
2.615403851,0.785907037,0.503658079,0.985473959
2.616404101,0.786000027,0.503652120,0.985497450
2.617404351,0.786092936,0.503646171,0.985520902
2.618404601,0.786185762,0.503640232,0.985544317
2.619404851,0.786278507,0.503634302,0.985567694
2.620405101,0.786371170,0.503628383,0.985591032
2.621405351,0.786463751,0.503622472,0.985614334
2.622405601,0.786556250,0.503616572,0.985637597
2.623405851,0.786648669,0.503610681,0.985660823
2.624406102,0.786741006,0.503604800,0.985684011
2.625406352,0.786833262,0.503598929,0.985707162
2.626406602,0.786925436,0.503593067,0.985730275
2.627406852,0.787017530,0.503587215,0.985753351
2.628407102,0.787109543,0.503581372,0.985776390
2.629407352,0.787201475,0.503575540,0.985799392
2.630407602,0.787293327,0.503569716,0.985822356
2.631407852,0.787385098,0.503563902,0.985845283
2.632408102,0.787476788,0.503558098,0.985868173
2.633408352,0.787568399,0.503552303,0.985891026
2.634408602,0.787659929,0.503546518,0.985913842
2.635408852,0.787751379,0.503540742,0.985936621
2.636409102,0.787842749,0.503534976,0.985959363
2.637409352,0.787934039,0.503529219,0.985982069
2.638409602,0.788025249,0.503523472,0.986004738
2.639409852,0.788116380,0.503517734,0.986027370
2.640410103,0.788207431,0.503512005,0.986049965
2.641410353,0.788298402,0.503506286,0.986072524
2.642410603,0.788389294,0.503500576,0.986095047
2.643410853,0.788480107,0.503494875,0.986117533
2.644411103,0.788570841,0.503489184,0.986139983
2.645411353,0.788661496,0.503483503,0.986162396
2.646411603,0.788752072,0.503477830,0.986184773
2.647411853,0.788842569,0.503472167,0.986207114
2.648412103,0.788932987,0.503466513,0.986229419
2.649412353,0.789023327,0.503460869,0.986251688
2.650412603,0.789113588,0.503455233,0.986273921
2.651412853,0.789203771,0.503449607,0.986296118
2.652413103,0.789293875,0.503443990,0.986318279
2.653413353,0.789383901,0.503438382,0.986340404
2.654413603,0.789473849,0.503432784,0.986362493
2.655413853,0.789563720,0.503427195,0.986384547
2.656414104,0.789653512,0.503421615,0.986406565
2.657414354,0.789743226,0.503416044,0.986428547
2.658414604,0.789832863,0.503410482,0.986450494
2.659414854,0.789922422,0.503404929,0.986472405
2.660415104,0.790011904,0.503399385,0.986494281
2.661415354,0.790101308,0.503393851,0.986516122
2.662415604,0.790190635,0.503388325,0.986537927
2.663415854,0.790279885,0.503382809,0.986559697
2.664416104,0.790369058,0.503377301,0.986581431
2.665416354,0.790458153,0.503371803,0.986603131
2.666416604,0.790547172,0.503366314,0.986624795
2.667416854,0.790636114,0.503360833,0.986646425
2.668417104,0.790724980,0.503355362,0.986668019
2.669417354,0.790813769,0.503349900,0.986689579
2.670417604,0.790902481,0.503344446,0.986711104
2.671417854,0.790991117,0.503339002,0.986732593
2.672418105,0.791079677,0.503333566,0.986754049
2.673418355,0.791168161,0.503328139,0.986775469
2.674418605,0.791256568,0.503322721,0.986796855
2.675418855,0.791344900,0.503317313,0.986818206
2.676419105,0.791433155,0.503311913,0.986839523
2.677419355,0.791521335,0.503306521,0.986860805
2.678419605,0.791609439,0.503301139,0.986882053
2.679419855,0.791697468,0.503295765,0.986903266
2.680420105,0.791785421,0.503290401,0.986924445
2.681420355,0.791873299,0.503285045,0.986945590
2.682420605,0.791961102,0.503279697,0.986966701
2.683420855,0.792048829,0.503274359,0.986987777
2.684421105,0.792136481,0.503269029,0.987008820
2.685421355,0.792224059,0.503263708,0.987029828
2.686421605,0.792311561,0.503258396,0.987050803
2.687421855,0.792398989,0.503253093,0.987071743
2.688422106,0.792486341,0.503247798,0.987092650
2.689422356,0.792573620,0.503242512,0.987113523
2.690422606,0.792660824,0.503237234,0.987134362
2.691422856,0.792747953,0.503231965,0.987155167
2.692423106,0.792835008,0.503226705,0.987175939
2.693423356,0.792921989,0.503221453,0.987196677
2.694423606,0.793008896,0.503216210,0.987217382
2.695423856,0.793095729,0.503210976,0.987238053
2.696424106,0.793182488,0.503205750,0.987258691
2.697424356,0.793269173,0.503200533,0.987279295
2.698424606,0.793355784,0.503195324,0.987299866
2.699424856,0.793442322,0.503190124,0.987320404
2.700425106,0.793528786,0.503184932,0.987340908
2.701425356,0.793615177,0.503179749,0.987361380
2.702425606,0.793701494,0.503174574,0.987381818
2.703425856,0.793787738,0.503169408,0.987402223
2.704426107,0.793873909,0.503164250,0.987422595
2.705426357,0.793960007,0.503159101,0.987442935
2.706426607,0.794046032,0.503153960,0.987463241
2.707426857,0.794131984,0.503148827,0.987483515
2.708427107,0.794217863,0.503143703,0.987503755
2.709427357,0.794303670,0.503138588,0.987523963
2.710427607,0.794389404,0.503133480,0.987544139
2.711427857,0.794475066,0.503128381,0.987564282
2.712428107,0.794560655,0.503123291,0.987584392
2.713428357,0.794646172,0.503118209,0.987604469
2.714428607,0.794731616,0.503113135,0.987624515
2.715428857,0.794816989,0.503108069,0.987644527
2.716429107,0.794902289,0.503103012,0.987664508
2.717429357,0.794987518,0.503097963,0.987684456
2.718429607,0.795072674,0.503092922,0.987704372
2.719429857,0.795157759,0.503087889,0.987724255
2.720430108,0.795242772,0.503082865,0.987744107
2.721430358,0.795327714,0.503077849,0.987763926
2.722430608,0.795412584,0.503072841,0.987783713
2.723430858,0.795497383,0.503067841,0.987803469
2.724431108,0.795582111,0.503062850,0.987823192
2.725431358,0.795666767,0.503057867,0.987842884
2.726431608,0.795751352,0.503052891,0.987862543
2.727431858,0.795835866,0.503047924,0.987882171
2.728432108,0.795920310,0.503042965,0.987901767
2.729432358,0.796004682,0.503038015,0.987921332
2.730432608,0.796088984,0.503033072,0.987940864
2.731432858,0.796173215,0.503028137,0.987960366
2.732433108,0.796257375,0.503023211,0.987979835
2.733433358,0.796341465,0.503018293,0.987999273
2.734433608,0.796425485,0.503013382,0.988018680
2.735433858,0.796509434,0.503008480,0.988038055
2.736434109,0.796593313,0.503003585,0.988057399
2.737434359,0.796677122,0.502998699,0.988076712
2.738434609,0.796760861,0.502993821,0.988095994
2.739434859,0.796844530,0.502988950,0.988115244
2.740435109,0.796928129,0.502984088,0.988134463
2.741435359,0.797011658,0.502979234,0.988153651
2.742435609,0.797095118,0.502974387,0.988172808
2.743435859,0.797178508,0.502969549,0.988191935
2.744436109,0.797261829,0.502964718,0.988211030
2.745436359,0.797345080,0.502959895,0.988230094
2.746436609,0.797428262,0.502955081,0.988249127
2.747436859,0.797511375,0.502950274,0.988268130
2.748437109,0.797594418,0.502945474,0.988287102
2.749437359,0.797677392,0.502940683,0.988306043
2.750437609,0.797760298,0.502935900,0.988324954
2.751437859,0.797843134,0.502931124,0.988343834
2.752438110,0.797925902,0.502926357,0.988362684
2.753438360,0.798008601,0.502921597,0.988381503
2.754438610,0.798091232,0.502916844,0.988400291
2.755438860,0.798173794,0.502912100,0.988419049
2.756439110,0.798256287,0.502907363,0.988437777
2.757439360,0.798338712,0.502902635,0.988456475
2.758439610,0.798421069,0.502897913,0.988475142
2.759439860,0.798503358,0.502893200,0.988493780
2.760440110,0.798585578,0.502888494,0.988512387
2.761440360,0.798667731,0.502883796,0.988530964
2.762440610,0.798749815,0.502879106,0.988549511
2.763440860,0.798831832,0.502874423,0.988568027
2.764441110,0.798913781,0.502869748,0.988586514
2.765441360,0.798995662,0.502865081,0.988604971
2.766441610,0.799077476,0.502860421,0.988623399
2.767441860,0.799159222,0.502855769,0.988641796
2.768442111,0.799240901,0.502851125,0.988660164
2.769442361,0.799322512,0.502846488,0.988678502
2.770442611,0.799404056,0.502841858,0.988696810
2.771442861,0.799485533,0.502837237,0.988715089
2.772443111,0.799566943,0.502832623,0.988733338
2.773443361,0.799648286,0.502828016,0.988751558
2.774443611,0.799729562,0.502823417,0.988769748
2.775443861,0.799810771,0.502818825,0.988787909
2.776444111,0.799891914,0.502814241,0.988806040
2.777444361,0.799972990,0.502809665,0.988824142
2.778444611,0.800053999,0.502805096,0.988842215
2.779444861,0.800134941,0.502800534,0.988860259
2.780445111,0.800215818,0.502795980,0.988878273
2.781445361,0.800296628,0.502791433,0.988896258
2.782445611,0.800377371,0.502786894,0.988914214
2.783445861,0.800458049,0.502782362,0.988932142
2.784446112,0.800538660,0.502777838,0.988950040
2.785446362,0.800619206,0.502773321,0.988967909
2.786446612,0.800699685,0.502768811,0.988985749
2.787446862,0.800780099,0.502764309,0.989003561
2.788447112,0.800860447,0.502759814,0.989021343
2.789447362,0.800940729,0.502755326,0.989039097
2.790447612,0.801020945,0.502750846,0.989056823
2.791447862,0.801101097,0.502746373,0.989074519
2.792448112,0.801181182,0.502741907,0.989092187
2.793448362,0.801261203,0.502737449,0.989109826
2.794448612,0.801341158,0.502732998,0.989127437
2.795448862,0.801421048,0.502728554,0.989145020
2.796449112,0.801500872,0.502724118,0.989162573
2.797449362,0.801580632,0.502719689,0.989180099
2.798449612,0.801660327,0.502715267,0.989197596
2.799449862,0.801739957,0.502710852,0.989215065
2.800450113,0.801819522,0.502706444,0.989232506
2.801450363,0.801899023,0.502702044,0.989249918
2.802450613,0.801978458,0.502697651,0.989267302
2.803450863,0.802057830,0.502693265,0.989284659
2.804451113,0.802137136,0.502688886,0.989301987
2.805451363,0.802216379,0.502684515,0.989319287
2.806451613,0.802295557,0.502680150,0.989336559
2.807451863,0.802374671,0.502675793,0.989353803
2.808452113,0.802453721,0.502671443,0.989371019
2.809452363,0.802532706,0.502667099,0.989388208
2.810452613,0.802611628,0.502662763,0.989405368
2.811452863,0.802690486,0.502658434,0.989422501
2.812453113,0.802769280,0.502654113,0.989439606
2.813453363,0.802848010,0.502649798,0.989456684
2.814453613,0.802926677,0.502645490,0.989473734
2.815453863,0.803005280,0.502641189,0.989490756
2.816454114,0.803083819,0.502636896,0.989507751
2.817454364,0.803162295,0.502632609,0.989524718
2.818454614,0.803240708,0.502628329,0.989541658
2.819454864,0.803319057,0.502624057,0.989558571
2.820455114,0.803397343,0.502619791,0.989575456
2.821455364,0.803475566,0.502615532,0.989592314
2.822455614,0.803553726,0.502611281,0.989609144
2.823455864,0.803631823,0.502607036,0.989625948
2.824456114,0.803709858,0.502602798,0.989642724
2.825456364,0.803787829,0.502598567,0.989659473
2.826456614,0.803865737,0.502594343,0.989676195
2.827456864,0.803943583,0.502590126,0.989692890
2.828457114,0.804021367,0.502585916,0.989709558
2.829457364,0.804099087,0.502581712,0.989726199
2.830457614,0.804176746,0.502577516,0.989742813
2.831457864,0.804254342,0.502573326,0.989759400
2.832458115,0.804331876,0.502569143,0.989775960
2.833458365,0.804409347,0.502564967,0.989792494
2.834458615,0.804486756,0.502560798,0.989809001
2.835458865,0.804564104,0.502556636,0.989825481
2.836459115,0.804641389,0.502552481,0.989841934
2.837459365,0.804718613,0.502548332,0.989858361
2.838459615,0.804795774,0.502544190,0.989874762
2.839459865,0.804872874,0.502540055,0.989891136
2.840460115,0.804949912,0.502535926,0.989907483
2.841460365,0.805026889,0.502531805,0.989923804
2.842460615,0.805103804,0.502527690,0.989940098
2.843460865,0.805180658,0.502523581,0.989956366
2.844461115,0.805257450,0.502519480,0.989972608
2.845461365,0.805334181,0.502515385,0.989988824
2.846461615,0.805410850,0.502511297,0.990005013
2.847461865,0.805487459,0.502507215,0.990021176
2.848462116,0.805564006,0.502503141,0.990037314
2.849462366,0.805640493,0.502499072,0.990053424
2.850462616,0.805716918,0.502495011,0.990069509
2.851462866,0.805793283,0.502490956,0.990085568
2.852463116,0.805869587,0.502486908,0.990101601
2.853463366,0.805945830,0.502482866,0.990117608
2.854463616,0.806022013,0.502478831,0.990133589
2.855463866,0.806098135,0.502474803,0.990149545
2.856464116,0.806174196,0.502470781,0.990165474
2.857464366,0.806250197,0.502466766,0.990181378
2.858464616,0.806326138,0.502462757,0.990197256
2.859464866,0.806402018,0.502458755,0.990213108
2.860465116,0.806477839,0.502454759,0.990228935
2.861465366,0.806553599,0.502450770,0.990244736
2.862465616,0.806629299,0.502446787,0.990260511
2.863465866,0.806704939,0.502442811,0.990276261
2.864466117,0.806780519,0.502438842,0.990291986
2.865466367,0.806856039,0.502434879,0.990307685
2.866466617,0.806931500,0.502430922,0.990323359
2.867466867,0.807006901,0.502426972,0.990339007
2.868467117,0.807082242,0.502423028,0.990354630
2.869467367,0.807157524,0.502419091,0.990370228
2.870467617,0.807232746,0.502415160,0.990385801
2.871467867,0.807307909,0.502411235,0.990401348
2.872468117,0.807383012,0.502407317,0.990416870
2.873468367,0.807458056,0.502403406,0.990432367
2.874468617,0.807533041,0.502399500,0.990447840
2.875468867,0.807607967,0.502395601,0.990463287
2.876469117,0.807682834,0.502391709,0.990478709
2.877469367,0.807757642,0.502387823,0.990494106
2.878469617,0.807832391,0.502383943,0.990509478
2.879469867,0.807907081,0.502380069,0.990524826
2.880470118,0.807981712,0.502376202,0.990540148
2.881470368,0.808056285,0.502372341,0.990555446
2.882470618,0.808130799,0.502368487,0.990570719
2.883470868,0.808205254,0.502364639,0.990585967
2.884471118,0.808279651,0.502360797,0.990601191
2.885471368,0.808353990,0.502356961,0.990616390
2.886471618,0.808428270,0.502353131,0.990631565
2.887471868,0.808502492,0.502349308,0.990646715
2.888472118,0.808576656,0.502345491,0.990661840
2.889472368,0.808650761,0.502341681,0.990676941
2.890472618,0.808724809,0.502337876,0.990692018
2.891472868,0.808798798,0.502334078,0.990707070
2.892473118,0.808872730,0.502330286,0.990722098
2.893473368,0.808946603,0.502326500,0.990737101
2.894473618,0.809020419,0.502322720,0.990752081
2.895473868,0.809094177,0.502318946,0.990767036
2.896474119,0.809167878,0.502315179,0.990781967
2.897474369,0.809241521,0.502311418,0.990796873
2.898474619,0.809315106,0.502307663,0.990811756
